0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  6  0  
4  4  0  0  0  0  0  4  0  4  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  
8  8  3  0  0  0  3  8  8  8  3  0  0  0  0  8  8  8  8  8  8  8  8  8  8  8  8  8  8  8  8  8  
0  0  3  0  0  0  3  0  0  0  3  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  
0  0  3  0  0  0  3  0  0  0  3  0  0  22 0  0  8  0  0  0  4  0  0  0  0  0  0  4  0  0  7  0  
8  8  3  8  8  8  8  8  3  8  8  8  8  8  0  0  8  8  3  8  8  3  0  0  22 0  3  8  8  8  8  8  
0  0  3  0  0  8  8  8  3  8  8  8  0  0  0  0  0  8  3  0  8  8  8  8  8  8  8  8  0  0  0  0  
4  4  3  0  0  0  0  0  3  0  0  0  0  22 0  0  0  8  3  0  0  0  0  0  0  0  0  0  0  0  0  4  
8  8  8  21 8  8  8  8  8  8  8  8  3  8  0  0  0  8  3  8  8  8  8  8  8  8  8  8  3  8  8  8  
0  0  0  0  0  0  0  0  0  0  0  0  3  0  0  0  0  8  3  0  0  0  0  0  0  0  0  0  3  8  0  0  
0  0  0  0  0  0  0  0  0  0  0  0  3  0  0  0  0  8  3  0  0  0  0  0  0  0  0  3  8  8  0  0  
0  0  0  0  0  4  4  0  0  0  0  0  3  22 0  0  0  8  3  0  0  0  0  0  0  3  8  8  8  0  0  0  
8  8  8  8  21 8  8  21 8  3  8  8  8  8  0  0  0  8  3  0  4  0  0  22 0  3  0  0  4  0  0  0  
8  8  8  8  21 8  8  21 8  3  8  8  8  8  0  0  0  8  8  8  8  8  8  8  8  8  8  8  8  8  3  8  
8  8  8  8  0  0  0  0  8  3  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  3  0  
8  4  4  8  0  0  0  0  8  3  0  0  0  0  0  0  0  0  0  0  0  0  4  0  4  0  0  0  0  0  3  0  
8  8  8  8  0  0  0  0  8  8  8  8  3  0  0  0  0  0  0  0  0  3  8  8  8  3  0  0  0  0  3  0  
0  0  0  0  0  0  23 0  0  0  0  0  3  0  0  8  4  0  0  4  0  3  0  0  0  3  0  4  0  0  3  4  
8  8  8  8  8  8  8  8  8  8  8  8  8  8  8  8  8  8  8  8  8  8  8  8  8  8  8  8  8  8  8  8  
