0  6  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  
0  0  0  0  0  0  4  0  0  0  0  0  4  0  0  0  0  0  0  0  0  0  0  0  0  0  4  0  0  0  0  0  
0  0  0  0  0  3  8  8  8  8  8  8  8  3  0  0  0  0  0  0  0  0  0  0  0  0  1  1  1  1  3  1  
0  0  0  0  0  3  0  0  0  0  0  0  0  3  0  0  4  0  22 0  0  0  0  0  0  0  0  0  0  0  3  0  
0  0  0  3  8  8  8  8  8  8  8  3  8  8  8  8  8  8  8  8  8  3  0  0  0  0  4  0  0  0  3  0  
0  0  0  3  0  0  0  0  0  0  0  3  0  0  0  0  0  0  0  0  0  3  1  1  1  1  1  1  1  1  1  1  
4  7  22 3  0  0  0  0  0  0  0  3  0  0  0  0  0  0  0  0  0  3  0  0  0  0  0  0  0  0  0  0  
1  1  1  1  1  1  3  0  0  0  0  3  0  0  0  0  0  0  0  0  0  3  0  0  0  0  0  0  0  0  0  0  
0  0  0  0  0  0  3  0  0  0  0  3  0  0  0  0  0  0  0  0  0  3  0  0  4  0  0  0  0  0  0  0  
0  0  0  0  0  0  3  0  0  0  0  3  0  0  0  0  0  3  1  1  1  1  1  1  1  1  1  1  1  1  3  0  
0  0  0  0  0  0  3  0  0  0  0  3  0  4  0  0  0  3  0  0  0  0  0  0  0  0  0  0  0  0  3  0  
0  0  0  0  0  0  3  0  0  0  0  3  8  8  8  8  8  3  0  0  0  0  0  0  0  4  0  0  0  0  3  0  
1  8  8  8  1  1  1  1  1  1  1  3  0  0  0  0  8  8  8  8  8  8  3  8  8  8  8  3  8  8  8  8  
1  8  8  8  1  0  0  0  0  0  0  3  0  0  0  0  0  0  0  0  0  0  3  0  0  0  0  3  0  0  0  0  
1  0  4  0  1  0  0  0  0  0  0  3  0  0  0  0  0  2  2  2  2  2  3  0  0  0  0  3  0  0  4  4  
8  8  8  8  1  1  1  3  1  1  1  1  1  1  1  1  1  0  0  0  0  0  3  0  0  0  8  8  8  8  8  8  
0  0  0  0  0  0  0  3  0  0  0  0  0  0  0  0  0  0  0  0  0  0  3  0  0  0  0  0  0  0  0  0  
0  0  4  0  0  0  0  3  0  0  23 0  0  0  0  0  0  0  22 0  0  0  3  0  0  0  4  0  0  0  0  0  
8  8  8  8  8  8  8  8  8  8  8  8  8  8  8  8  8  8  8  8  8  8  8  8  8  8  8  8  8  8  8  8  
