0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  6  7  0  0  0  0  0  
3  3  3  3  3  3  3  3  3  3  3  3  3  3  3  3  3  3  3  3  3  3  3  3  3  3  3  3  3  3  3  3  
3  0  0  4  0  22 3  0  3  3  3  0  3  0  0  0  0  3  3  3  3  3  3  3  3  0  3  3  3  3  3  3  
3  3  3  0  3  3  3  0  3  3  3  0  3  0  3  3  3  3  3  3  3  3  3  3  0  3  0  3  3  3  3  3  
3  3  3  0  3  3  3  0  4  0  4  0  3  0  4  3  3  3  3  3  3  3  3  4  3  22 3  4  3  3  3  3  
3  3  3  4  3  3  3  0  3  3  3  0  3  0  3  3  3  3  3  3  3  3  3  3  0  3  0  3  3  3  3  3  
3  3  3  0  3  3  3  0  3  3  3  0  3  0  0  0  0  3  3  3  3  3  3  3  3  0  3  3  3  3  3  3  
3  3  3  3  3  3  3  3  3  3  3  3  3  3  3  3  3  3  3  3  3  3  3  3  3  3  3  3  3  3  3  3  
3  3  3  3  3  3  3  3  3  3  3  3  3  3  3  3  3  3  3  3  3  3  3  3  3  3  3  3  3  3  3  3  
3  3  3  3  4  3  3  3  3  3  3  3  3  0  0  0  0  3  4  3  3  3  0  3  4  0  0  3  3  3  3  3  
3  3  3  0  3  0  3  3  3  3  3  3  3  0  3  3  3  3  0  0  3  3  0  3  0  3  3  0  3  3  3  3  
3  3  0  3  22 3  0  3  3  3  3  3  3  0  4  3  3  3  0  3  22 3  0  3  0  3  3  3  4  3  3  3  
3  3  3  0  3  0  3  3  3  3  3  3  3  0  3  3  3  3  0  3  3  0  0  3  0  3  3  0  3  3  3  3  
3  3  3  3  4  3  3  3  3  3  3  3  3  0  0  0  0  3  0  3  3  3  4  3  4  0  0  3  3  3  3  3  
3  3  3  3  3  3  3  3  3  3  3  3  3  3  3  3  3  3  3  3  3  3  3  3  3  3  3  3  3  3  3  3  
3  0  0  0  0  0  3  0  0  0  4  3  0  0  0  0  0  0  0  0  3  4  0  0  0  3  0  0  0  0  0  3  
3  8  8  8  8  8  3  8  8  8  8  3  8  8  8  8  8  8  8  8  3  8  8  8  8  3  8  8  8  8  8  3  
3  0  0  0  0  0  3  0  0  0  0  3  0  23 0  0  0  0  22 0  3  0  0  0  0  3  0  0  0  0  0  3  
8  8  8  8  8  8  8  8  8  8  8  8  8  8  8  8  8  8  8  8  8  8  8  8  8  8  8  8  8  8  8  8  
