0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  6  0  0  0  0  0  0  0  
0  0  0  4  0  0  0  0  0  0  0  0  2  2  2  0  0  2  2  2  0  0  0  0  7  0  0  0  4  0  0  0  
8  8  8  8  8  8  8  8  8  8  8  8  0  0  0  3  3  0  0  0  8  8  8  8  8  8  8  8  8  8  8  8  
0  0  0  0  0  22 0  0  0  0  0  8  0  0  0  3  3  0  0  0  8  0  0  0  0  0  22 0  0  0  0  0  
3  8  8  8  8  8  8  8  3  8  8  8  0  3  8  8  8  8  3  0  8  8  8  3  8  8  8  8  8  8  8  3  
3  0  0  4  0  0  0  0  3  8  0  0  0  3  0  0  0  0  3  0  0  0  8  3  0  0  0  0  4  0  0  3  
3  8  8  8  8  8  3  8  8  8  0  3  8  8  8  8  8  8  8  8  3  0  8  8  8  3  8  8  8  8  8  3  
3  0  0  0  0  0  3  8  0  0  0  3  0  4  0  0  22 0  4  0  3  0  0  0  8  3  0  0  0  0  0  3  
3  8  8  8  3  8  8  8  0  3  8  8  8  8  3  8  8  3  8  8  8  8  3  0  8  8  8  3  8  8  8  3  
3  0  0  0  3  8  0  0  0  3  0  0  0  0  3  0  0  3  0  0  0  0  3  0  0  0  8  3  0  0  0  3  
8  8  3  8  8  8  0  3  8  8  8  8  8  8  8  8  8  8  8  8  8  8  8  8  3  0  8  8  8  3  8  8  
0  0  3  8  0  0  0  3  0  0  0  0  0  4  0  0  0  0  4  0  0  0  0  0  3  0  0  0  8  3  0  0  
8  8  8  8  0  3  8  8  8  8  8  3  8  8  8  8  8  8  8  8  3  8  8  8  8  8  3  0  8  8  8  8  
4  21 0  0  0  3  0  0  0  0  0  3  0  0  0  0  0  0  0  0  3  0  0  0  0  0  3  0  0  0  21 4  
8  8  0  3  8  8  8  3  8  8  8  8  8  8  3  8  8  3  8  8  8  8  8  8  3  8  8  8  3  0  8  8  
0  0  0  3  0  0  0  3  0  0  0  0  0  4  3  23 0  3  4  0  0  0  0  0  3  0  0  0  3  0  0  0  
0  3  8  8  8  8  8  8  8  8  8  3  8  8  8  8  8  8  8  8  3  8  8  8  8  8  8  8  8  8  3  0  
22 3  0  4  0  0  0  0  0  0  0  3  0  0  0  0  0  0  0  0  3  0  0  0  0  0  0  0  4  0  3  22 
8  8  8  8  8  8  8  8  8  8  8  8  8  8  8  8  8  8  8  8  8  8  8  8  8  8  8  8  8  8  8  8  
