0  0  0  0  0  0  0  0  0  0  0  0  0  4  0  6  7  0  4  0  0  0  0  0  0  0  0  0  0  0  0  0  
0  0  0  0  0  0  2  2  2  2  2  0  0  3  3  3  3  3  3  0  0  2  2  2  2  2  0  0  0  0  0  0  
4  0  0  22 0  0  0  0  0  0  0  3  3  3  3  3  3  3  3  3  3  0  0  0  0  0  0  0  22 0  0  4  
8  8  8  8  8  8  0  3  3  3  3  0  0  0  0  0  0  0  0  0  0  3  3  3  3  0  8  8  8  8  8  8  
0  0  0  0  0  0  3  3  0  3  3  3  0  4  0  0  0  0  4  0  3  3  3  0  3  3  0  0  0  0  0  0  
0  0  0  0  0  0  3  3  4  3  3  0  3  8  8  8  8  8  8  3  0  3  3  4  3  3  0  0  0  0  0  0  
0  0  0  0  0  0  3  3  0  3  3  0  0  3  3  3  3  3  3  0  0  3  3  0  3  3  0  0  0  0  0  0  
0  0  0  22 0  0  3  3  3  3  3  0  0  0  0  0  0  0  0  0  0  3  3  3  3  3  0  0  0  0  0  0  
8  8  21 8  8  8  8  0  0  0  3  3  3  3  3  3  3  3  3  3  3  3  0  0  0  8  8  8  8  21 8  8  
4  0  0  0  0  0  1  1  1  1  1  3  3  3  3  3  3  3  3  3  3  1  1  1  1  1  0  0  0  0  0  4  
8  8  8  3  0  0  0  0  0  0  0  0  3  3  3  3  3  3  3  3  0  0  0  0  0  0  0  0  3  8  8  8  
0  0  0  3  0  0  0  0  0  0  0  0  3  0  0  0  0  0  0  3  0  0  0  0  0  0  0  0  3  0  0  0  
0  0  0  3  0  0  0  0  0  4  0  0  3  0  0  0  0  0  0  3  0  0  4  0  0  0  0  0  3  0  0  0  
8  8  8  8  8  8  8  8  8  8  8  8  8  3  8  8  8  8  3  8  8  8  8  8  8  8  8  8  8  8  8  8  
0  4  0  0  0  22 0  0  0  0  0  0  0  3  0  0  0  0  3  0  0  0  0  0  0  0  22 0  0  0  4  0  
8  8  8  8  3  8  8  8  8  8  8  8  8  3  0  0  0  0  3  8  8  8  8  8  8  8  8  3  8  8  8  8  
0  0  0  0  3  0  0  0  0  0  0  0  8  8  3  8  8  3  8  8  0  0  0  0  0  0  0  3  0  0  0  0  
0  0  0  0  3  0  0  0  0  0  0  0  0  0  3  0  23 3  0  0  0  0  0  0  0  0  0  3  0  0  0  0  
8  8  8  8  8  8  8  8  8  8  8  8  8  8  8  8  8  8  8  8  8  8  8  8  8  8  8  8  8  8  8  8  
