0  0  0  0  0  0  0  4  0  0  0  0  0  4  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  6  0  0  
3  8  8  8  8  8  8  8  21 8  8  8  8  8  8  8  8  8  3  0  0  0  0  0  0  0  0  0  0  0  0  0  
3  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  3  2  2  2  2  2  2  2  2  2  7  0  0  4  
8  8  8  8  8  8  8  8  8  3  8  8  0  8  8  8  8  8  8  0  0  0  0  0  0  0  0  0  3  8  8  8  
8  0  0  0  8  8  8  8  3  3  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  3  0  0  0  
8  21 21 21 8  8  8  3  3  2  2  2  2  2  2  2  3  0  0  0  0  0  0  0  0  0  0  0  3  0  0  0  
8  0  4  0  8  8  3  3  0  0  0  0  0  0  22 0  3  0  0  0  0  0  0  0  0  0  0  0  3  0  0  4  
8  8  8  8  8  3  3  0  0  0  0  0  3  8  8  8  8  1  1  1  1  1  8  8  8  8  8  8  3  8  8  8  
0  0  0  0  0  3  0  0  0  0  0  0  3  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  3  0  0  0  
0  0  0  0  0  3  0  0  0  0  0  0  3  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  3  0  0  0  
0  0  0  0  0  3  0  0  0  0  0  0  3  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  3  0  0  0  
0  0  0  0  0  3  0  0  0  4  0  0  3  2  2  2  2  2  2  2  2  2  2  2  2  2  2  2  3  0  0  4  
3  8  8  8  8  8  8  8  8  8  8  8  3  0  0  0  0  0  0  0  4  0  0  0  0  0  22 0  3  8  8  8  
3  0  0  0  0  0  0  0  0  0  0  0  3  0  8  8  8  8  8  8  8  8  8  8  8  8  8  0  3  0  0  0  
3  0  0  0  0  0  0  0  0  0  0  0  3  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  3  0  0  0  
3  0  0  0  0  0  0  0  0  0  0  0  3  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  3  0  0  0  
3  0  0  0  0  0  0  0  0  0  0  0  3  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  3  0  0  0  
3  0  0  0  0  0  23 0  0  0  0  0  3  0  0  0  0  0  0  0  0  0  0  4  0  0  22 0  3  0  0  0  
8  8  8  8  8  8  8  8  8  8  8  8  8  8  8  8  8  8  8  8  8  8  8  8  8  8  8  8  8  8  8  8  
