0  0  0  0  0  0  0  0  0  0  6  0  0  0  0  0  22 0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  
2  2  2  2  2  2  2  2  2  2  7  2  2  0  0  0  0  0  0  2  2  0  2  2  2  2  2  2  2  2  2  2  
22 0  4  0  0  0  0  0  0  0  3  0  0  2  2  0  0  2  2  0  0  3  0  0  0  0  0  0  0  4  0  22 
0  0  0  0  0  0  2  2  2  2  3  0  0  0  0  2  2  0  0  0  0  3  2  2  2  2  0  0  0  0  0  0  
0  0  4  0  0  0  0  0  0  0  3  0  0  2  2  0  0  2  2  0  0  3  0  0  0  0  0  0  0  4  0  0  
8  8  8  8  8  8  0  0  0  0  3  2  2  0  0  4  4  0  0  2  2  3  0  0  0  0  8  8  8  8  8  8  
2  2  2  2  2  2  0  0  0  0  3  0  0  0  0  8  8  0  0  0  0  3  0  0  0  0  2  2  2  2  2  2  
0  0  0  0  0  0  2  2  2  2  3  0  0  0  0  0  0  0  0  0  0  3  2  2  2  2  0  0  0  0  0  0  
2  2  2  2  2  2  0  0  0  0  3  2  2  2  2  2  2  2  2  2  2  3  0  0  0  0  2  2  2  2  2  2  
0  0  0  0  0  0  2  2  2  2  3  0  0  0  0  0  0  0  0  0  0  3  2  2  2  2  0  0  0  0  0  0  
2  2  2  2  2  0  0  0  0  0  3  8  8  8  8  8  8  8  8  8  8  3  0  0  0  0  0  2  2  2  2  2  
4  0  0  0  3  8  2  2  2  2  3  0  0  0  4  0  0  4  0  0  0  3  2  2  2  2  8  3  0  0  0  4  
3  8  8  8  8  0  8  0  0  0  3  8  8  8  8  8  8  8  8  8  8  3  0  0  0  8  0  8  8  8  3  3  
3  0  0  8  0  4  0  8  4  0  3  0  0  0  0  0  0  0  0  0  0  3  0  4  8  0  4  0  8  0  0  3  
3  0  8  0  8  8  8  0  8  0  3  0  0  0  4  0  0  4  0  0  0  3  0  8  0  8  8  8  0  8  0  3  
3  0  0  8  0  4  0  8  0  0  3  8  8  8  8  8  8  8  8  8  8  3  0  0  8  0  4  0  8  0  0  3  
3  0  0  0  8  8  8  0  0  0  3  0  0  0  0  0  0  0  0  0  0  3  0  0  0  8  8  8  0  0  0  3  
3  22 0  0  0  0  0  0  0  0  3  0  0  0  0  23 0  0  0  0  0  3  0  0  0  0  0  0  0  0  22 3  
8  8  8  8  8  8  8  8  8  8  8  8  8  8  8  8  8  8  8  8  8  8  8  8  8  8  8  8  8  8  8  8  
